"CountID";"SensorID";"DateTime";"PeopleIn";"PeopleOut";"SmallGroup";"MediumGroup";"LargeGroup"
10012;343113141;"2015-08-28 18:00:00";3;5;2;1;0
10013;343113141;"2015-08-28 18:15:00";2;6;1;1;0
10014;343113141;"2015-08-29 09:00:00";1;0;0;1;0
10015;343113141;"2015-08-29 11:00:00";12;2;5;7;0
10016;343113141;"2015-08-29 11:15:00";44;47;16;28;0
10017;343113141;"2015-08-29 11:30:00";14;1;7;7;0
10018;343113141;"2015-08-29 11:45:00";14;10;11;3;0
10019;343113141;"2015-08-29 12:00:00";16;10;11;5;0
10020;343113141;"2015-08-29 12:15:00";17;19;9;8;0
10021;343113141;"2015-08-29 12:30:00";18;12;10;8;0
10022;343113141;"2015-08-29 12:45:00";17;6;11;6;0
10023;343113141;"2015-08-29 13:00:00";13;19;8;5;0
10024;343113141;"2015-08-29 13:15:00";10;9;6;4;0
10025;343113141;"2015-08-29 13:30:00";12;22;7;5;0
10026;343113141;"2015-08-29 13:45:00";6;8;5;1;0
10027;343113141;"2015-08-29 14:00:00";20;11;11;9;0
10028;343113141;"2015-08-29 14:15:00";21;11;13;8;0
10029;343113141;"2015-08-29 14:30:00";11;17;8;3;0
10030;343113141;"2015-08-29 14:45:00";18;10;7;11;0
10031;343113141;"2015-08-29 15:00:00";21;19;8;13;0
10032;343113141;"2015-08-29 15:15:00";9;11;3;4;1
10033;343113141;"2015-08-29 15:30:00";17;17;8;9;0
10034;343113141;"2015-08-29 15:45:00";19;19;9;10;0
10035;343113141;"2015-08-29 16:00:00";7;14;5;2;0
10036;343113141;"2015-08-29 16:15:00";13;16;9;4;0
10037;343113141;"2015-08-29 16:30:00";9;8;5;4;0
10038;343113141;"2015-08-29 16:45:00";0;6;0;0;0
10039;343113141;"2015-08-29 17:00:00";57;49;29;26;1
10040;343113141;"2015-08-29 17:15:00";1;10;1;0;0
10041;343113141;"2015-08-29 17:30:00";1;8;0;1;0
10042;343113141;"2015-08-29 20:00:00";0;1;0;0;0
10043;343113141;"2015-08-30 06:00:00";2;1;1;1;0
10044;343113141;"2015-08-30 07:00:00";2;7;1;1;0
10045;343113141;"2015-08-30 07:15:00";1;0;1;0;0
10046;343113141;"2015-08-30 07:45:00";7;9;5;2;0
10047;343113141;"2015-08-30 08:00:00";32;43;22;10;0
10048;343113141;"2015-08-30 08:30:00";28;10;19;9;0
10049;343113141;"2015-08-30 08:45:00";13;9;8;5;0
10050;343113141;"2015-08-30 09:00:00";5;7;2;3;0
10051;343113141;"2015-08-30 09:15:00";16;12;8;8;0
10052;343113141;"2015-08-30 09:30:00";16;18;10;6;0
10053;343113141;"2015-08-30 09:45:00";5;5;3;2;0
10054;343113141;"2015-08-30 10:00:00";1;1;0;1;0
10055;343113141;"2015-08-30 10:15:00";2;3;1;1;0
10056;343113141;"2015-08-30 10:45:00";8;3;2;6;0
10057;343113141;"2015-08-30 11:00:00";6;6;3;3;0
10058;343113141;"2015-08-30 11:15:00";7;7;1;4;1
10059;343113141;"2015-08-30 11:30:00";1;3;0;1;0
10060;343113141;"2015-08-30 11:45:00";6;2;6;0;0
10061;343113141;"2015-08-30 12:00:00";1;3;1;0;0
10062;343113141;"2015-08-30 12:15:00";15;4;9;6;0
10063;343113141;"2015-08-30 12:30:00";5;10;4;1;0
10064;343113141;"2015-08-30 12:45:00";7;7;5;2;0
10065;343113141;"2015-08-30 13:00:00";4;6;3;1;0
10066;343113141;"2015-08-30 13:15:00";4;2;2;2;0
10067;343113141;"2015-08-30 13:30:00";10;12;7;3;0
10068;343113141;"2015-08-30 13:45:00";5;4;3;2;0
10069;343113141;"2015-08-30 14:00:00";11;4;7;4;0
10070;343113141;"2015-08-30 14:15:00";14;7;7;7;0
10071;343113141;"2015-08-30 14:30:00";9;11;6;3;0
10072;343113141;"2015-08-30 14:45:00";6;6;3;3;0
10073;343113141;"2015-08-30 15:00:00";4;5;1;1;1
10074;343113141;"2015-08-30 15:15:00";20;23;11;9;0
10075;343113141;"2015-08-30 15:30:00";4;6;2;2;0
10076;343113141;"2015-08-30 15:45:00";7;11;2;3;1
10077;343113141;"2015-08-30 16:00:00";9;0;7;2;0
10078;343113141;"2015-08-30 16:15:00";5;12;2;3;0
10079;343113141;"2015-08-30 16:30:00";7;5;6;1;0
10080;343113141;"2015-08-30 16:45:00";4;5;2;2;0
10081;343113141;"2015-08-30 17:00:00";1;10;0;1;0
10082;343113141;"2015-08-30 17:15:00";3;3;1;2;0
10083;343113141;"2015-08-30 17:30:00";4;1;3;1;0
10084;343113141;"2015-08-30 17:45:00";44;33;13;25;3
10085;343113141;"2015-08-30 18:00:00";31;18;10;21;0
10086;343113141;"2015-08-30 18:15:00";1;13;1;0;0
10087;343113141;"2015-08-30 18:30:00";0;9;0;0;0
10088;343113141;"2015-08-31 06:30:00";1;0;0;1;0
10089;343113141;"2015-08-31 07:15:00";12;20;4;8;0
10090;343113141;"2015-08-31 07:30:00";21;31;13;8;0
10091;343113141;"2015-08-31 07:45:00";18;11;8;8;1
10092;343113141;"2015-08-31 08:00:00";35;28;21;12;1
10093;343113141;"2015-08-31 09:00:00";4;0;2;2;0
10094;343113141;"2015-08-31 09:15:00";6;13;4;2;0
10095;343113141;"2015-08-31 09:30:00";47;57;23;24;0
10096;343113141;"2015-08-31 09:45:00";4;0;3;1;0
10097;343113141;"2015-08-31 10:00:00";2;4;1;1;0
10098;343113141;"2015-08-31 10:15:00";7;8;5;2;0
10099;343113141;"2015-08-31 10:30:00";1;1;0;1;0
10100;343113141;"2015-08-31 10:45:00";0;2;0;0;0
10101;343113141;"2015-08-31 11:00:00";3;0;1;2;0
10102;343113141;"2015-08-31 11:15:00";4;2;3;1;0
10103;343113141;"2015-08-31 11:30:00";5;1;2;3;0
10104;343113141;"2015-08-31 11:45:00";2;7;1;1;0
10105;343113141;"2015-08-31 12:00:00";8;1;5;3;0
10106;343113141;"2015-08-31 12:15:00";3;10;1;2;0
10107;343113141;"2015-08-31 12:30:00";0;1;0;0;0
10108;343113141;"2015-08-31 12:45:00";5;7;4;1;0
10109;343113141;"2015-08-31 13:00:00";3;2;1;2;0
10110;343113141;"2015-08-31 13:15:00";4;3;2;2;0
10111;343113141;"2015-08-31 13:30:00";3;3;1;0;1
10112;343113141;"2015-08-31 13:45:00";2;4;0;2;0
10113;343113141;"2015-08-31 14:00:00";6;5;3;3;0
10114;343113141;"2015-08-31 14:15:00";4;3;2;2;0
10115;343113141;"2015-08-31 14:30:00";8;5;7;0;0
10116;343113141;"2015-08-31 14:45:00";2;1;1;1;0
10117;343113141;"2015-08-31 15:00:00";14;3;8;4;1
10118;343113141;"2015-08-31 15:15:00";16;19;3;13;0
10119;343113141;"2015-08-31 15:30:00";15;0;6;9;0
10120;343113141;"2015-08-31 15:45:00";10;8;2;8;0
10121;343113141;"2015-08-31 16:00:00";3;5;2;1;0
10122;343113141;"2015-08-31 16:15:00";9;9;4;3;1
10123;343113141;"2015-08-31 16:30:00";1;1;0;1;0
10124;343113141;"2015-08-31 16:45:00";0;5;0;0;0
10125;343113141;"2015-08-31 17:00:00";4;4;3;1;0
10126;343113141;"2015-08-31 17:15:00";3;3;0;3;0
10127;343113141;"2015-08-31 17:30:00";56;33;21;25;5
10128;343113141;"2015-08-31 17:45:00";70;30;29;39;1
10129;343113141;"2015-08-31 18:00:00";5;17;3;2;0
10130;343113141;"2015-08-31 18:15:00";9;26;5;4;0
10131;343113141;"2015-08-31 19:00:00";1;2;1;0;0
10132;343113141;"2015-09-01 06:30:00";1;0;0;1;0
10133;343113141;"2015-09-01 07:00:00";0;2;0;0;0
10134;343113141;"2015-09-01 07:15:00";1;1;0;1;0
10135;343113141;"2015-09-01 08:00:00";2;2;0;2;0
10136;343113141;"2015-09-01 08:45:00";5;2;1;4;0
10137;343113141;"2015-09-01 09:00:00";3;1;3;0;0
10138;343113141;"2015-09-01 09:15:00";46;61;29;17;0
10139;343113141;"2015-09-01 09:30:00";5;3;2;3;0
10140;343113141;"2015-09-01 10:00:00";1;0;1;0;0
10141;343113141;"2015-09-01 10:15:00";2;2;1;1;0
10142;343113141;"2015-09-01 10:30:00";2;2;2;0;0
10143;343113141;"2015-09-01 10:45:00";5;2;2;3;0
10144;343113141;"2015-09-01 11:00:00";24;14;11;11;1
10145;343113141;"2015-09-01 11:15:00";14;14;4;8;1
10146;343113141;"2015-09-01 11:30:00";7;6;4;3;0
10147;343113141;"2015-09-01 11:45:00";5;3;2;3;0
10148;343113141;"2015-09-01 12:00:00";6;6;4;2;0
10149;343113141;"2015-09-01 12:15:00";4;5;3;1;0
10150;343113141;"2015-09-01 12:30:00";3;6;3;0;0
10151;343113141;"2015-09-01 12:45:00";2;3;1;1;0
10152;343113141;"2015-09-01 13:00:00";5;3;3;2;0
10153;343113141;"2015-09-01 13:15:00";1;3;1;0;0
10154;343113141;"2015-09-01 13:30:00";1;0;1;0;0
10155;343113141;"2015-09-01 13:45:00";0;1;0;0;0
10156;343113141;"2015-09-01 14:00:00";3;0;2;1;0
10157;343113141;"2015-09-01 14:15:00";7;7;4;3;0
10158;343113141;"2015-09-01 14:30:00";7;4;4;3;0
10159;343113141;"2015-09-01 14:45:00";1;1;0;1;0
10160;343113141;"2015-09-01 15:00:00";2;6;1;1;0
10161;343113141;"2015-09-01 15:15:00";12;15;8;4;0
10162;343113141;"2015-09-01 15:30:00";11;4;4;7;0
10163;343113141;"2015-09-01 15:45:00";9;18;8;1;0
10164;343113141;"2015-09-01 16:00:00";4;2;2;2;0
10165;343113141;"2015-09-01 16:15:00";1;2;1;0;0
10166;343113141;"2015-09-01 16:30:00";67;47;30;32;2
10167;343113141;"2015-09-01 16:45:00";1;1;1;0;0
10168;343113141;"2015-09-01 17:00:00";4;5;2;2;0
10169;343113141;"2015-09-01 17:30:00";0;2;0;0;0
10170;343113141;"2015-09-01 17:45:00";2;2;2;0;0
10171;343113141;"2015-09-01 18:00:00";3;7;2;1;0
10172;343113141;"2015-09-01 18:15:00";1;4;1;0;0
10173;343113141;"2015-09-02 06:30:00";1;0;1;0;0
10174;343113141;"2015-09-02 07:15:00";0;4;0;0;0
10175;343113141;"2015-09-02 07:30:00";1;0;1;0;0
10176;343113141;"2015-09-02 07:45:00";1;2;1;0;0
10177;343113141;"2015-09-02 09:00:00";4;0;3;1;0
10178;343113141;"2015-09-02 09:15:00";49;57;24;19;3
10179;343113141;"2015-09-02 09:30:00";11;7;6;5;0
10180;343113141;"2015-09-02 09:45:00";1;3;0;1;0
10181;343113141;"2015-09-02 10:15:00";5;0;3;2;0
10182;343113141;"2015-09-02 10:30:00";3;9;2;1;0
10183;343113141;"2015-09-02 10:45:00";3;4;1;2;0
10184;343113141;"2015-09-02 11:00:00";5;1;3;2;0
10185;343113141;"2015-09-02 11:15:00";2;1;1;1;0
10186;343113141;"2015-09-02 11:30:00";2;1;0;2;0
10187;343113141;"2015-09-02 11:45:00";1;2;0;1;0
10188;343113141;"2015-09-02 12:00:00";7;2;4;3;0
10189;343113141;"2015-09-02 12:15:00";12;1;6;6;0
10190;343113141;"2015-09-02 12:30:00";5;4;3;2;0
10191;343113141;"2015-09-02 12:45:00";8;12;2;6;0
10192;343113141;"2015-09-02 13:00:00";0;3;0;0;0
10193;343113141;"2015-09-02 13:15:00";2;7;2;0;0
10194;343113141;"2015-09-02 13:30:00";5;0;1;2;1
10195;343113141;"2015-09-02 13:45:00";38;28;19;15;2
10196;343113141;"2015-09-02 14:00:00";23;24;11;12;0
10197;343113141;"2015-09-02 14:15:00";15;10;6;9;0
10198;343113141;"2015-09-02 14:30:00";1;4;0;1;0
10199;343113141;"2015-09-02 14:45:00";9;3;8;1;0
10200;343113141;"2015-09-02 15:00:00";3;7;3;0;0
10201;343113141;"2015-09-02 15:15:00";11;1;5;6;0
10202;343113141;"2015-09-02 15:30:00";6;11;2;4;0
10203;343113141;"2015-09-02 15:45:00";7;13;4;3;0
10204;343113141;"2015-09-02 16:00:00";8;9;3;5;0
10205;343113141;"2015-09-02 16:15:00";7;9;5;2;0
10206;343113141;"2015-09-02 16:30:00";8;12;5;3;0
10207;343113141;"2015-09-02 16:45:00";2;5;0;2;0
10208;343113141;"2015-09-02 17:15:00";13;12;4;9;0
10209;343113141;"2015-09-02 17:45:00";2;1;1;1;0
10210;343113141;"2015-09-02 18:00:00";6;10;1;5;0
10211;343113141;"2015-09-02 18:15:00";7;11;4;3;0
10212;343113141;"2015-09-02 18:30:00";59;54;29;30;0
10213;343113141;"2015-09-02 18:45:00";6;1;4;2;0
10214;343113141;"2015-09-02 19:00:00";0;3;0;0;0
10215;343113141;"2015-09-02 19:15:00";2;0;1;1;0
10216;343113141;"2015-09-02 19:30:00";4;4;3;1;0
10217;343113141;"2015-09-02 19:45:00";1;6;0;1;0
10218;343113141;"2015-09-02 20:00:00";0;2;0;0;0
10219;343113141;"2015-09-02 20:15:00";9;10;4;5;0
10220;343113141;"2015-09-03 06:30:00";1;0;0;1;0
10221;343113141;"2015-09-03 07:30:00";2;1;0;2;0
10222;343113141;"2015-09-03 07:45:00";2;2;0;2;0
10223;343113141;"2015-09-03 09:30:00";49;70;25;20;2
10224;343113141;"2015-09-03 09:45:00";20;19;13;7;0
10225;343113141;"2015-09-03 10:00:00";6;2;6;0;0
10226;343113141;"2015-09-03 10:15:00";4;5;2;2;0
10227;343113141;"2015-09-03 10:30:00";2;1;2;0;0
10228;343113141;"2015-09-03 10:45:00";5;5;4;1;0
10229;343113141;"2015-09-03 11:00:00";9;6;5;4;0
10230;343113141;"2015-09-03 11:15:00";4;1;2;2;0
10231;343113141;"2015-09-03 11:30:00";3;4;1;2;0
10232;343113141;"2015-09-03 11:45:00";4;4;2;2;0
10233;343113141;"2015-09-03 12:00:00";0;1;0;0;0
10234;343113141;"2015-09-03 12:15:00";4;12;2;2;0
10235;343113141;"2015-09-03 12:30:00";11;6;4;7;0
10236;343113141;"2015-09-03 12:45:00";9;9;5;3;0
10237;343113141;"2015-09-03 13:00:00";8;5;5;3;0
10238;343113141;"2015-09-03 13:15:00";3;5;2;1;0
10239;343113141;"2015-09-03 13:30:00";8;5;3;5;0
10240;343113141;"2015-09-03 13:45:00";3;6;2;1;0
10241;343113141;"2015-09-03 14:00:00";1;2;0;1;0
10242;343113141;"2015-09-03 14:15:00";9;4;6;3;0
10243;343113141;"2015-09-03 14:30:00";8;13;4;4;0
10244;343113141;"2015-09-03 14:45:00";23;11;12;11;0
10245;343113141;"2015-09-03 15:00:00";7;2;3;4;0
10246;343113141;"2015-09-03 15:15:00";14;9;6;8;0
10247;343113141;"2015-09-03 15:30:00";11;7;4;7;0
10248;343113141;"2015-09-03 15:45:00";34;37;18;16;0
10249;343113141;"2015-09-03 16:00:00";11;5;3;6;1
10250;343113141;"2015-09-03 16:15:00";5;11;2;3;0
10251;343113141;"2015-09-03 16:30:00";2;1;2;0;0
10252;343113141;"2015-09-03 16:45:00";15;21;9;4;1
10253;343113141;"2015-09-03 17:00:00";4;1;1;3;0
10254;343113141;"2015-09-03 17:15:00";1;4;1;0;0
10255;343113141;"2015-09-03 17:30:00";4;8;2;2;0
10256;343113141;"2015-09-03 17:45:00";0;6;0;0;0
10257;343113141;"2015-09-03 18:00:00";67;54;32;30;2
10258;343113141;"2015-09-03 18:15:00";0;2;0;0;0
